Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot
21,Male,Civil,0,5.995949825,0,0,1
21,Male,Information Technology,1,8,1,1,1
21,Male,Computer Science,0,6,0,0,0
23,Male,Electronics And Communication,1,7,0,1,1
20,Male,Information Technology,0,8,0,0,1
26,Female,Computer Science,0,6.970790007,1,0,1
21,Male,Civil,0,6,1,1,0
24,Male,Civil,0,7.990539872,1,0,1
22,Male,Civil,0,6,0,0,0
22,Female,Civil,1,6,0,0,0
21,Male,Computer Science,3,8,0,0,1
22,Male,Information Technology,2,6.91311242,0,1,1
21,Female,Computer Science,0,8.05060551,1,1,1
21,Female,Information Technology,1,6.954539731,0,1,1
21,Male,Electrical,0,6,0,0,0
21,Male,Electrical,2,7.954231744,0,1,1
21,Male,Information Technology,1,8.061322403,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1
22,Male,Mechanical,0,8.057508765,0,0,1
21,Male,Computer Science,0,7,0,0,0
22,Male,Information Technology,0,7.075366672,0,0,1
22,Female,Information Technology,1,9.004939608,1,0,1
21,Male,Computer Science,2,8,0,0,1
21,Male,Civil,0,6,0,0,0
21,Male,Electronics And Communication,1,9,0,0,1
21,Male,Information Technology,0,6,0,1,0
21,Female,Electronics And Communication,0,6,0,0,0
25,Male,Computer Science,2,7,0,1,1
21,Male,Civil,0,7,1,1,0
20,Male,Information Technology,1,8,0,0,1
22,Male,Electrical,1,6,0,0,0
21,Male,Civil,0,7.984138566,0,0,1
20,Male,Electrical,1,6,0,0,1
21,Male,Mechanical,0,7,1,0,0
24,Male,Electrical,0,5,1,0,0
23,Male,Electrical,0,8,0,0,1
26,Male,Electronics And Communication,1,7.037205956,1,1,0
26,Male,Information Technology,2,7,0,0,1
23,Male,Mechanical,1,7.904849677,1,0,1
21,Male,Information Technology,0,6,0,0,1
21,Male,Computer Science,0,6.031895543,0,0,0
22,Male,Information Technology,1,6,0,0,0
21,Male,Information Technology,1,5.92092145,0,1,1
21,Male,Mechanical,0,6,1,0,0
22,Male,Electrical,0,7,0,0,0
22,Male,Computer Science,0,6,0,1,0
23,Male,Civil,0,6.910851147,1,0,1
20,Male,Electronics And Communication,1,8,0,1,1
21,Male,Electronics And Communication,1,6,1,1,0
21,Female,Electrical,1,8,0,0,1
22,Female,Electronics And Communication,0,7,0,0,0
20,Female,Electronics And Communication,0,8,0,0,1
19,Male,Mechanical,0,7,1,0,0
19,Male,Computer Science,0,6,0,1,0
21,Female,Computer Science,1,6.003318152,1,0,1
22,Male,Mechanical,0,8,1,0,1
22,Male,Information Technology,1,6.987683422,1,0,1
21,Male,Information Technology,1,6,0,0,0
24,Male,Electronics And Communication,1,6.968192091,0,1,0
21,Male,Electronics And Communication,1,8,1,1,1
21,Male,Electrical,0,7,0,0,1
22,Male,Electronics And Communication,0,7,0,0,0
22,Female,Computer Science,1,8,1,0,1
21,Male,Civil,0,7,0,0,0
24,Male,Computer Science,1,8.082427229,0,0,1
23,Male,Electronics And Communication,1,5.902868741,0,1,1
21,Male,Electrical,2,8.059120807,0,0,1
19,Male,Civil,1,7,0,1,0
19,Male,Electrical,0,8,0,0,1
20,Male,Mechanical,1,7,1,1,0
21,Male,Electronics And Communication,1,6.995428989,0,1,1
21,Male,Information Technology,1,8,1,0,1
20,Male,Electrical,1,7,0,1,1
19,Male,Computer Science,1,6,0,0,1
21,Male,Mechanical,0,8,1,0,1
22,Male,Computer Science,1,8,0,0,1
21,Male,Information Technology,1,7.916758707,0,0,1
22,Male,Information Technology,1,6.941220974,0,1,1
22,Male,Electronics And Communication,1,6,1,1,0
22,Female,Computer Science,1,8,1,1,1
21,Male,Information Technology,0,9.053867202,0,0,1
22,Male,Information Technology,1,6,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1
22,Male,Electronics And Communication,0,8,0,0,1
21,Male,Computer Science,1,8,0,0,1
21,Male,Electrical,0,7,0,0,0
22,Male,Electrical,0,6,0,0,0
22,Male,Electrical,0,6,0,0,0
22,Male,Computer Science,1,7.942774405,0,0,1
22,Male,Computer Science,0,7,0,0,0
21,Female,Electrical,1,8,0,0,1
22,Male,Mechanical,0,5.996490075,1,0,0
20,Male,Electronics And Communication,1,8,0,0,1
23,Male,Electronics And Communication,0,6.083933406,0,1,0
21,Male,Electronics And Communication,0,7,0,0,0
22,Male,Computer Science,0,7,0,0,0
21,Female,Civil,1,7.953304971,0,1,1
22,Male,Mechanical,0,6,1,0,0
22,Male,Mechanical,0,7,1,1,0
21,Male,Computer Science,2,5.922352927,0,0,1
21,Male,Computer Science,3,8,0,0,1
21,Male,Electronics And Communication,1,7,1,1,0
21,Male,Civil,0,8,0,0,1
20,Male,Civil,2,6,0,0,1
25,Male,Information Technology,0,7,0,0,1
20,Male,Information Technology,0,8,0,1,1
22,Male,Information Technology,0,5.051982726,0,0,0
24,Male,Mechanical,0,8,0,0,1
22,Male,Information Technology,0,8,0,0,1
21,Male,Civil,0,7.070403863,0,0,0
22,Male,Mechanical,0,8,1,0,1
23,Male,Mechanical,0,7,1,0,0
19,Female,Electronics And Communication,1,7,0,0,1
23,Female,Civil,1,4.970099344,0,0,0
22,Male,Electrical,1,6,0,1,0
20,Male,Mechanical,0,7,1,0,0
24,Female,Mechanical,1,7,0,0,1
21,Male,Information Technology,0,6,0,0,0
21,Male,Computer Science,1,7,0,0,0
21,Male,Information Technology,0,7.075532953,0,0,1
21,Male,Computer Science,2,6,0,0,1
21,Male,Electronics And Communication,0,6,0,0,0
20,Male,Mechanical,1,8,1,0,1
19,Female,Electrical,3,9,0,1,1
20,Male,Computer Science,2,5,0,0,0
22,Male,Information Technology,0,8.073648412,0,0,1
22,Male,Information Technology,2,8,0,0,1
19,Male,Mechanical,0,6,1,0,0
21,Male,Computer Science,1,6,0,0,0
23,Male,Mechanical,0,5.983796258,1,1,1
22,Male,Electronics And Communication,0,6.075990197,0,0,1
22,Female,Mechanical,1,6,1,0,0
20,Male,Computer Science,1,8,0,0,1
21,Female,Electronics And Communication,1,8,1,1,1
20,Male,Mechanical,3,8,1,0,1
24,Male,Computer Science,2,5,0,0,1
20,Male,Electrical,1,7,0,1,1
19,Male,Civil,0,7,0,0,0
21,Male,Electrical,0,7,0,0,0
21,Male,Electronics And Communication,1,7,0,0,0
21,Male,Information Technology,2,6,1,0,1
21,Male,Computer Science,1,9.014103515,0,0,1
22,Male,Computer Science,1,7,0,0,0
23,Male,Electrical,0,6,0,0,0
22,Male,Mechanical,1,8,1,0,1
22,Male,Electronics And Communication,0,7,0,0,1
19,Male,Computer Science,1,7,0,0,1
22,Female,Information Technology,2,7.93914743,0,0,1
20,Male,Mechanical,0,8,1,0,1
19,Male,Computer Science,1,7,0,0,0
23,Female,Computer Science,1,6,1,0,0
23,Male,Information Technology,0,7,0,1,0
24,Male,Information Technology,1,6.907004467,0,0,1
22,Male,Computer Science,2,6,0,0,1
23,Male,Information Technology,1,7,0,0,0
21,Male,Computer Science,1,8,0,0,1
21,Male,Electrical,0,6.029108793,0,0,1
19,Male,Mechanical,0,6,1,0,0
24,Female,Electronics And Communication,0,4.92242929,0,0,0
21,Male,Civil,1,8,0,1,1
20,Male,Mechanical,0,9,1,1,1
22,Male,Electrical,0,7,0,0,0
21,Female,Computer Science,0,7,1,0,0
24,Male,Information Technology,1,6,0,1,1
20,Female,Information Technology,0,7,0,0,0
20,Male,Electrical,1,8,0,0,1
21,Male,Computer Science,0,7,0,1,0
22,Male,Civil,0,6,0,0,0
22,Male,Information Technology,0,6,0,0,0
21,Male,Electronics And Communication,0,7,0,0,1
24,Male,Computer Science,1,5.958427688,1,1,1
22,Male,Computer Science,1,7,0,0,1
21,Male,Electronics And Communication,0,7.094190954,0,0,0
19,Male,Electronics And Communication,1,8,0,1,1
20,Male,Civil,1,8,0,0,1
22,Male,Electronics And Communication,2,6,0,0,1
22,Male,Civil,0,7.932057224,0,1,1
23,Male,Mechanical,0,5.088492828,1,1,0
24,Male,Computer Science,0,5.936930884,0,1,1
22,Female,Computer Science,0,6.012874111,1,0,0
21,Male,Computer Science,1,8.93622908,0,0,1
19,Male,Information Technology,1,8,0,0,1
21,Male,Computer Science,1,8,0,0,1
22,Female,Electronics And Communication,3,8,1,1,1
23,Female,Computer Science,1,8,0,1,1
22,Male,Mechanical,0,8,0,0,1
21,Male,Information Technology,2,8.085998791,0,0,1
20,Female,Electrical,0,8,1,1,1
20,Male,Computer Science,1,6.998324964,0,0,1
22,Male,Electronics And Communication,1,6,0,0,0
19,Male,Mechanical,1,8,1,0,1
22,Male,Computer Science,2,7,0,0,0
22,Male,Computer Science,1,7.952501628,0,0,1
21,Male,Computer Science,2,7,0,0,1
24,Female,Mechanical,1,7.035873328,0,0,1
21,Female,Computer Science,1,6,0,0,1
26,Female,Information Technology,0,7,0,0,0
21,Male,Electronics And Communication,1,6,1,1,0
28,Female,Computer Science,3,8,1,0,1
21,Male,Information Technology,0,7.98034267,0,1,1
21,Male,Information Technology,0,7,0,0,1
20,Female,Computer Science,0,9,1,1,1
20,Male,Computer Science,1,6,0,0,0
22,Male,Civil,0,7,0,0,0
21,Male,Electronics And Communication,0,7,0,0,1
21,Male,Computer Science,2,6,0,0,1
20,Male,Civil,0,9,1,1,1
22,Male,Electronics And Communication,2,7.949828988,0,0,1
21,Male,Information Technology,2,8,0,0,1
21,Male,Information Technology,0,8,0,0,1
20,Male,Mechanical,1,7,1,0,0
21,Male,Computer Science,1,6,0,0,0
19,Male,Mechanical,1,7,1,0,0
20,Male,Electronics And Communication,1,7,0,0,1
21,Female,Information Technology,1,7,0,0,0
23,Male,Information Technology,1,7,1,1,0
21,Female,Electronics And Communication,1,7,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1
22,Male,Civil,0,6,1,0,0
24,Male,Mechanical,0,5.052017662,0,1,0
22,Male,Computer Science,1,6,0,0,0
22,Male,Computer Science,1,8,1,0,1
21,Male,Electronics And Communication,1,8,1,1,1
21,Male,Computer Science,0,7,0,0,0
22,Male,Computer Science,0,7,0,0,0
21,Female,Computer Science,1,8,1,0,1
21,Male,Electrical,0,6.987016259,0,0,0
19,Female,Information Technology,1,8,0,0,1
21,Male,Mechanical,0,6.938094205,1,0,0
22,Male,Information Technology,0,7.998560049,0,0,1
20,Male,Computer Science,0,8,0,0,1
22,Male,Electronics And Communication,1,8,0,0,1
21,Male,Computer Science,1,6,0,0,0
21,Male,Information Technology,0,8,0,0,1
24,Male,Mechanical,0,8.908456429,0,1,1
20,Male,Civil,1,9,0,0,1
22,Male,Computer Science,1,7,0,0,0
22,Male,Civil,0,5.982901153,0,0,0
21,Male,Electronics And Communication,1,6.970451744,0,0,0
23,Male,Information Technology,0,8,0,0,1
22,Male,Information Technology,0,6,0,0,0
22,Male,Computer Science,0,8,0,0,1
21,Male,Mechanical,0,6.031634764,1,0,0
20,Male,Information Technology,1,8,0,0,1
21,Male,Electronics And Communication,2,8,0,0,1
21,Female,Civil,1,7,1,0,0
21,Female,Information Technology,2,5.960865082,1,0,1
21,Male,Electronics And Communication,1,6.999670145,0,0,0
22,Female,Electronics And Communication,2,7.985457622,0,0,1
21,Male,Computer Science,2,6,0,0,1
22,Male,Electrical,0,8.069998471,1,1,1
21,Male,Electronics And Communication,2,6.018225412,0,0,1
20,Male,Computer Science,1,8,0,0,1
21,Female,Information Technology,0,7,0,0,0
20,Male,Computer Science,0,8,0,0,1
22,Female,Electrical,1,6,0,1,0
25,Male,Computer Science,1,6.920663986,0,0,1
22,Female,Electrical,2,7,0,0,0
22,Male,Mechanical,0,6,1,0,0
20,Male,Civil,0,6,0,0,0
23,Male,Computer Science,1,5.005208568,0,0,1
21,Female,Information Technology,1,9,0,0,1
21,Male,Information Technology,2,7.922199392,0,0,1
22,Male,Electrical,0,5.939238015,0,0,0
21,Female,Electronics And Communication,0,7,0,0,0
19,Male,Information Technology,1,7,0,0,0
21,Male,Information Technology,1,6.994839338,0,0,0
21,Female,Information Technology,2,8,0,1,1
24,Female,Electronics And Communication,1,7,1,1,1
21,Male,Computer Science,0,7,0,0,0
21,Male,Electronics And Communication,0,7,0,0,1
22,Male,Electronics And Communication,1,6,0,0,0
22,Male,Information Technology,1,7,0,0,0
23,Male,Electronics And Communication,1,6,0,1,1
23,Male,Information Technology,1,7,1,1,0
21,Male,Information Technology,0,6.052498941,0,0,0
21,Female,Information Technology,1,8,0,0,1
24,Male,Information Technology,2,8.010941787,0,0,1
22,Male,Electronics And Communication,0,6,0,0,0
22,Male,Information Technology,0,8,0,0,1
22,Male,Electronics And Communication,0,7,0,0,0
22,Male,Computer Science,0,6,0,0,0
19,Male,Mechanical,3,7,1,0,1
20,Male,Electronics And Communication,1,8,1,1,1
21,Female,Electronics And Communication,1,7.944018556,1,1,1
22,Male,Computer Science,2,7.08017243,0,0,0
21,Male,Computer Science,0,8,0,0,1
20,Male,Information Technology,0,8,0,0,1
22,Female,Civil,1,5.949591896,0,0,0
21,Male,Computer Science,0,8.023428908,0,0,1
21,Male,Electronics And Communication,1,6,1,1,0
22,Male,Information Technology,1,5,0,0,0
21,Male,Computer Science,1,7.960962872,0,0,1
21,Male,Information Technology,0,7,0,0,1
26,Male,Mechanical,1,7,1,1,0
20,Male,Civil,1,7,1,0,0
22,Male,Mechanical,1,6,1,0,0
21,Male,Electrical,0,7,0,0,0
22,Male,Computer Science,1,7,0,0,0
21,Male,Electrical,0,8,0,0,1
24,Male,Information Technology,1,8.081393904,0,0,1
22,Male,Civil,0,6,0,0,0
22,Male,Information Technology,0,8,0,0,1
21,Male,Electrical,0,6.916751875,0,0,0
19,Male,Computer Science,1,8,0,0,1
21,Male,Computer Science,0,8,0,0,1
23,Male,Civil,1,5.943192355,0,1,0
25,Male,Computer Science,1,8,0,0,1
22,Male,Electronics And Communication,0,8,0,0,1
22,Male,Computer Science,0,7,0,1,0
22,Male,Mechanical,1,7.076958107,1,1,0
21,Female,Information Technology,1,6,1,0,0
22,Female,Information Technology,1,5.938266705,0,0,1
22,Male,Civil,1,7,0,0,0
21,Female,Computer Science,0,8.002663189,1,1,1
20,Female,Mechanical,1,6,1,0,0
22,Male,Information Technology,3,7.902522336,0,0,1
22,Male,Mechanical,1,6,1,0,0
22,Female,Computer Science,2,7,1,0,0
20,Male,Information Technology,1,7,0,1,0
21,Male,Information Technology,0,8.086779836,0,0,1
21,Male,Electrical,0,6,0,1,0
22,Male,Civil,1,6.993938927,0,0,0
22,Male,Computer Science,0,6,0,0,1
22,Female,Information Technology,1,6,0,0,1
21,Male,Civil,0,7.908245568,0,0,1
22,Male,Mechanical,0,8,1,1,1
22,Male,Computer Science,2,7,0,0,0
22,Male,Civil,0,8.040634698,1,0,1
21,Male,Electronics And Communication,1,8.080033853,0,0,1
21,Male,Electronics And Communication,2,6,0,0,1
22,Male,Mechanical,1,8.035393884,1,0,1
21,Male,Computer Science,0,6.955609945,0,0,0
22,Female,Computer Science,0,9,1,1,1
22,Male,Information Technology,1,6,1,0,0
21,Male,Computer Science,1,8,0,0,1
21,Male,Information Technology,1,7.997245646,0,0,1
22,Male,Electronics And Communication,1,8,0,1,1
24,Male,Computer Science,0,8,0,0,1
22,Male,Mechanical,0,8.072973052,1,0,1
22,Male,Information Technology,0,6,0,0,0
21,Male,Information Technology,0,8,0,0,1
20,Male,Information Technology,1,8,1,0,1
21,Male,Information Technology,1,5.922974261,0,0,0
22,Male,Information Technology,1,8,0,0,1
22,Male,Information Technology,0,7.057822102,0,0,1
21,Male,Electronics And Communication,1,6,0,1,0
23,Male,Computer Science,2,6.949963084,0,1,1
21,Male,Electrical,1,6,0,0,0
21,Male,Civil,0,6,0,0,0
21,Female,Computer Science,1,9,1,0,1
21,Male,Mechanical,1,7.028313538,1,0,0
22,Male,Electrical,0,8.9744467,0,0,1
23,Male,Electrical,0,5.964321964,0,0,0
24,Male,Computer Science,1,8,0,0,1
21,Male,Information Technology,2,7,0,1,0
22,Male,Civil,1,5.965784617,0,0,0
21,Female,Computer Science,1,8,1,0,1
22,Male,Mechanical,0,7.088683528,1,0,0
22,Male,Electrical,0,5,0,0,0
21,Male,Mechanical,0,6,1,0,0
24,Female,Computer Science,1,7.082492991,1,0,1
20,Male,Computer Science,0,7,0,0,0
21,Male,Computer Science,1,8,0,0,1
21,Male,Computer Science,0,6,0,0,0
21,Male,Mechanical,0,6,1,1,0
19,Male,Mechanical,0,7,1,0,0
22,Male,Information Technology,0,6,0,1,0
22,Male,Computer Science,0,8,0,0,1
21,Male,Electrical,0,9,0,0,1
22,Male,Mechanical,0,7.930415959,1,1,1
20,Male,Mechanical,0,7,1,1,1
21,Male,Mechanical,0,6,1,0,0
21,Male,Computer Science,0,7,0,1,0
23,Male,Information Technology,0,7,0,0,0
22,Female,Electrical,1,7,0,0,0
24,Male,Computer Science,1,6.966044632,0,0,0
22,Male,Information Technology,1,6.032312785,0,0,0
26,Female,Computer Science,0,7,1,0,1
20,Male,Mechanical,0,6.027277319,1,1,0
26,Male,Electrical,1,8,0,0,1
21,Male,Electrical,1,7,1,1,1
21,Male,Mechanical,2,6.043638934,1,0,1
22,Male,Information Technology,1,7,0,0,0
23,Male,Electronics And Communication,0,8,0,0,1
22,Male,Civil,0,6.969165592,0,0,0
21,Male,Information Technology,1,9.079060156,1,0,1
22,Female,Computer Science,1,5.932017267,1,0,1
20,Male,Electronics And Communication,0,6,0,0,0
21,Male,Civil,1,8,0,0,1
22,Male,Computer Science,1,6,0,0,0
26,Female,Information Technology,1,6,0,1,1
22,Female,Computer Science,0,9,1,1,1
21,Male,Computer Science,1,6,0,0,0
22,Male,Mechanical,0,7,1,0,0
21,Female,Electrical,0,8,0,0,1
21,Male,Information Technology,0,8,0,0,1
22,Male,Information Technology,1,5.939870584,1,0,0
20,Male,Electrical,0,9,0,1,1
21,Female,Mechanical,1,8.015886746,1,0,1
24,Male,Computer Science,1,6,0,0,1
21,Female,Information Technology,0,6,0,0,0
20,Female,Electronics And Communication,0,6,0,0,0
21,Male,Computer Science,2,7,0,0,1
21,Male,Mechanical,0,6.94023709,1,0,0
21,Male,Computer Science,0,7.094324838,0,0,0
21,Male,Electronics And Communication,1,6,1,1,0
23,Male,Computer Science,0,6,0,0,0
21,Male,Computer Science,2,5,0,0,0
22,Male,Computer Science,0,6.038009367,0,0,1
22,Female,Electrical,0,7,0,0,0
22,Male,Civil,0,7.97418957,0,0,1
20,Male,Information Technology,2,8,0,0,1
22,Male,Mechanical,0,5,1,0,0
22,Male,Mechanical,1,7,1,1,0
22,Male,Mechanical,1,5.968483382,1,0,0
22,Male,Electronics And Communication,1,6,0,0,0
21,Female,Mechanical,1,8,1,0,1
21,Male,Mechanical,1,8.005756781,1,0,1
21,Male,Computer Science,2,5.961088632,0,0,1
21,Male,Information Technology,0,8,0,0,1
20,Male,Mechanical,1,6.985025772,1,0,0
21,Male,Electronics And Communication,1,8,1,1,1
21,Female,Electronics And Communication,2,7,0,0,1
21,Male,Mechanical,0,8,1,0,1
22,Female,Civil,1,8,0,0,1
21,Male,Mechanical,2,8.927515581,1,0,1
21,Male,Computer Science,1,8,0,0,1
19,Male,Mechanical,0,7,1,0,0
24,Male,Computer Science,0,6.017808588,0,0,1
20,Female,Computer Science,2,8,1,0,1
22,Female,Computer Science,1,7.040839299,1,0,0
20,Male,Computer Science,0,6,0,0,0
20,Male,Mechanical,0,8,1,0,1
22,Male,Electronics And Communication,0,7,0,0,0
19,Male,Mechanical,0,8,1,1,1
21,Female,Computer Science,2,8,1,0,1
21,Male,Electronics And Communication,0,7.906485427,0,1,1
22,Male,Computer Science,0,6.994625347,0,0,1
22,Male,Computer Science,1,7.919166099,0,0,1
21,Female,Electronics And Communication,2,7.054239912,0,0,1
21,Female,Electronics And Communication,0,7,0,0,0
20,Female,Electrical,1,7,0,1,0
21,Male,Mechanical,1,5,1,0,0
21,Male,Electrical,2,5,0,1,0
21,Male,Computer Science,1,8.091250796,0,0,1
22,Male,Electrical,2,6,0,0,1
22,Male,Civil,1,6,1,0,0
21,Male,Electrical,0,8,0,0,1
21,Male,Computer Science,2,7.099293051,0,0,1
21,Female,Computer Science,1,6,1,0,0
21,Female,Computer Science,0,7,1,0,0
24,Male,Computer Science,1,5.985048934,0,0,1
19,Female,Information Technology,1,8,0,1,1
22,Male,Civil,0,6,0,0,0
24,Male,Electrical,1,7,0,0,1
20,Male,Information Technology,0,7,0,1,0
23,Male,Electrical,1,7,0,0,1
20,Male,Civil,0,5.938768774,0,1,0
22,Male,Information Technology,1,7.929100079,1,1,1
21,Male,Information Technology,1,6.926349655,0,1,0
22,Male,Computer Science,2,7.069915474,0,0,0
21,Female,Computer Science,1,7,1,0,0
26,Male,Mechanical,1,6,0,0,1
21,Male,Civil,0,9,1,0,1
21,Male,Mechanical,0,8,1,0,1
23,Male,Electronics And Communication,0,7,0,0,1
21,Male,Information Technology,0,7,0,0,0
21,Male,Computer Science,2,7,0,1,0
24,Male,Information Technology,0,8,0,0,1
22,Male,Computer Science,1,7.928778095,0,0,1
21,Female,Electrical,2,8,0,0,1
25,Male,Computer Science,0,7,0,0,0
21,Male,Civil,0,8,1,0,1
20,Male,Civil,1,6,0,0,0
19,Male,Computer Science,0,7,0,1,0
21,Male,Electrical,1,7,0,0,1
22,Male,Computer Science,1,5.944326738,0,0,0
19,Male,Computer Science,2,7,0,0,1
22,Male,Computer Science,1,9,0,0,1
21,Female,Computer Science,2,8,0,0,1
20,Male,Information Technology,1,7,1,0,0
19,Male,Computer Science,2,7,0,1,0
21,Male,Electronics And Communication,1,7.990633087,1,1,1
21,Male,Electrical,0,6.001615134,0,0,0
24,Male,Computer Science,0,6,0,0,1
22,Male,Information Technology,0,6,0,1,0
21,Male,Information Technology,0,7,0,1,0
20,Male,Electronics And Communication,0,7,0,0,1
21,Male,Information Technology,0,6.934527888,0,1,0
22,Male,Electronics And Communication,1,8,0,1,1
24,Male,Mechanical,0,6.012823666,1,1,1
28,Male,Computer Science,0,6,0,0,1
22,Male,Mechanical,0,8,1,1,1
21,Male,Electrical,0,6.907575838,0,0,1
22,Male,Mechanical,0,7.916063921,1,1,1
22,Male,Mechanical,1,6.975309131,1,1,0
21,Male,Civil,1,7.919006785,0,1,1
23,Male,Computer Science,3,5.913882194,0,0,1
19,Male,Civil,1,6,0,0,1
21,Male,Mechanical,1,6.971827555,1,0,0
20,Female,Information Technology,1,8,1,0,1
20,Female,Information Technology,2,8,0,0,1
21,Male,Civil,0,7.997150263,1,0,1
21,Male,Electrical,1,8,0,0,1
21,Male,Computer Science,1,6,0,0,0
22,Male,Electrical,0,8,0,0,1
22,Male,Mechanical,0,8,1,1,1
23,Male,Computer Science,0,8,0,0,1
23,Male,Electronics And Communication,0,6,0,1,0
21,Male,Electrical,0,7,0,0,0
23,Male,Computer Science,1,6,0,0,0
20,Female,Electrical,1,7,0,1,1
20,Male,Information Technology,0,6,0,0,0
22,Male,Mechanical,1,7.968391791,1,0,1
22,Male,Electrical,0,8,1,0,1
24,Male,Information Technology,0,7.077270813,0,0,0
23,Male,Electrical,0,7.95493985,0,0,1
22,Male,Civil,1,8,0,0,1
22,Male,Electrical,0,8.975910501,0,0,1
23,Male,Mechanical,0,7.088658191,1,0,0
22,Male,Computer Science,2,6,0,0,1
21,Male,Civil,1,6,0,0,0
22,Male,Computer Science,0,6.904481249,0,1,0
22,Female,Electronics And Communication,1,8,1,1,1
23,Male,Computer Science,1,5.978395456,0,0,1
22,Male,Civil,0,6,0,0,0
21,Male,Mechanical,1,6,1,1,0
21,Male,Electronics And Communication,1,6.057781426,0,0,0
21,Female,Computer Science,0,6.934684535,1,0,1
